,User_Name,Game_Name,Rating,User_Enc,Game_Enc
579502,User 44213,The Last of Us Part II,1.0,13115,5
579747,User 11826,The Last of Us Part II,0.0,13362,5
579781,User 45913,The Last of Us Part II,0.8,13396,5
580013,User 8840,The Last of Us Part II,0.0,13628,5
580127,User 34359,The Last of Us Part II,0.7,13743,5
580303,User 13630,The Last of Us Part II,0.7,13921,5
580347,User 10862,The Last of Us Part II,0.0,13965,5
580416,User 38265,The Last of Us Part II,0.1,14034,5
580441,User 25986,The Last of Us Part II,1.0,14059,5
580597,User 8946,The Last of Us Part II,0.1,14217,5
580608,User 15656,The Last of Us Part II,0.0,14228,5
581053,User 27497,The Last of Us Part II,0.2,14677,5
581090,User 46188,The Last of Us Part II,0.1,14715,5
581170,User 39082,The Last of Us Part II,0.2,14796,5
581183,User 33394,The Last of Us Part II,1.0,14809,5
581255,User 11913,The Last of Us Part II,0.2,14882,5
581399,User 26349,The Last of Us Part II,1.0,15028,5
581495,User 13666,The Last of Us Part II,0.2,15125,5
581548,User 31989,The Last of Us Part II,1.0,15181,5
581562,User 19852,The Last of Us Part II,0.4,15196,5
581600,User 26377,The Last of Us Part II,1.0,15234,5
581619,User 46001,The Last of Us Part II,0.6,15253,5
581649,User 26318,The Last of Us Part II,1.0,15283,5
581736,User 30119,The Last of Us Part II,0.1,15370,5
581752,User 43042,The Last of Us Part II,0.6,15386,5
581765,User 32022,The Last of Us Part II,0.9,15401,5
581815,User 24547,The Last of Us Part II,0.9,15451,5
581817,User 50190,The Last of Us Part II,0.4,15453,5
581892,User 27692,The Last of Us Part II,1.0,15529,5
581921,User 35284,The Last of Us Part II,0.6,15559,5
581935,User 35314,The Last of Us Part II,0.5,15573,5
581970,User 47170,The Last of Us Part II,0.2,15608,5
582108,User 51073,The Last of Us Part II,0.0,15746,5
582314,User 42617,The Last of Us Part II,0.7,15954,5
582575,User 30723,The Last of Us Part II,1.0,16218,5
582586,User 14872,The Last of Us Part II,0.0,16229,5
582874,User 34506,The Last of Us Part II,0.1,16519,5
582950,User 27000,The Last of Us Part II,0.0,16595,5
582974,User 37051,The Last of Us Part II,0.2,16619,5
583030,User 35275,The Last of Us Part II,0.3,16675,5
583100,User 10581,The Last of Us Part II,0.3,16745,5
583158,User 41867,The Last of Us Part II,0.4,16804,5
583161,User 49118,The Last of Us Part II,0.5,16807,5
583323,User 21402,The Last of Us Part II,1.0,16971,5
583354,User 47826,The Last of Us Part II,0.9,17002,5
583448,User 25425,The Last of Us Part II,1.0,17097,5
583493,User 42604,The Last of Us Part II,0.9,17142,5
583516,User 27814,The Last of Us Part II,1.0,17165,5
583570,User 27314,The Last of Us Part II,1.0,17220,5
583609,User 12621,The Last of Us Part II,0.0,17260,5
583708,User 15599,The Last of Us Part II,0.0,17360,5
583934,User 28889,The Last of Us Part II,0.9,17589,5
583986,User 51446,The Last of Us Part II,0.0,17641,5
584010,User 39530,The Last of Us Part II,0.0,17666,5
584086,User 20578,The Last of Us Part II,0.1,17742,5
584231,User 35048,The Last of Us Part II,0.0,17887,5
584367,User 40502,The Last of Us Part II,0.3,18023,5
584400,User 37417,The Last of Us Part II,0.2,18056,5
584525,User 40079,The Last of Us Part II,0.0,18181,5
584651,User 21223,The Last of Us Part II,0.1,18310,5
584719,User 35316,The Last of Us Part II,0.0,18378,5
584814,User 42086,The Last of Us Part II,0.1,18474,5
585033,User 26385,The Last of Us Part II,1.0,18693,5
585393,User 16902,The Last of Us Part II,0.1,19053,5
585427,User 43493,The Last of Us Part II,0.0,19087,5
585447,User 25860,The Last of Us Part II,1.0,19107,5
585499,User 20229,The Last of Us Part II,0.0,19160,5
585720,User 50730,The Last of Us Part II,0.1,19383,5
585747,User 34824,The Last of Us Part II,0.0,19412,5
586040,User 50266,The Last of Us Part II,0.7,19707,5
586168,User 11770,The Last of Us Part II,0.0,19836,5
586274,User 49730,The Last of Us Part II,1.0,19944,5
586303,User 28239,The Last of Us Part II,0.1,19973,5
586335,User 33039,The Last of Us Part II,1.0,20005,5
586353,User 20374,The Last of Us Part II,0.0,20023,5
586356,User 9402,The Last of Us Part II,0.1,20026,5
586476,User 40820,The Last of Us Part II,1.0,20146,5
586550,User 28540,The Last of Us Part II,0.6,20220,5
586648,User 28391,The Last of Us Part II,1.0,20320,5
586902,User 43599,The Last of Us Part II,0.0,20577,5
586911,User 48937,The Last of Us Part II,0.4,20586,5
586948,User 37424,The Last of Us Part II,0.0,20623,5
587002,User 19055,The Last of Us Part II,0.2,20677,5
587321,User 32255,The Last of Us Part II,1.0,20997,5
587368,User 23711,The Last of Us Part II,1.0,21044,5
587371,User 23327,The Last of Us Part II,1.0,21047,5
587639,User 21241,The Last of Us Part II,1.0,21316,5
587709,User 35289,The Last of Us Part II,0.0,21386,5
587881,User 42650,The Last of Us Part II,0.4,21559,5
587977,User 26019,The Last of Us Part II,1.0,21655,5
588004,User 47704,The Last of Us Part II,1.0,21682,5
588055,User 10841,The Last of Us Part II,0.2,21733,5
588120,User 37204,The Last of Us Part II,0.0,21798,5
588261,User 35298,The Last of Us Part II,0.0,21939,5
588339,User 49582,The Last of Us Part II,0.1,22017,5
588396,User 11622,The Last of Us Part II,0.0,22076,5
588476,User 43018,The Last of Us Part II,1.0,22156,5
588515,User 24505,The Last of Us Part II,1.0,22195,5
588551,User 43831,The Last of Us Part II,1.0,22232,5
588560,User 9033,The Last of Us Part II,0.0,22241,5
588582,User 35227,The Last of Us Part II,0.0,22263,5
588813,User 12122,The Last of Us Part II,0.1,22495,5
589013,User 43916,The Last of Us Part II,0.0,22695,5
589057,User 50411,The Last of Us Part II,0.5,22740,5
589123,User 35799,The Last of Us Part II,1.0,22808,5
589363,User 28752,The Last of Us Part II,0.9,23050,5
589372,User 9763,The Last of Us Part II,0.2,23059,5
589454,User 18402,The Last of Us Part II,0.0,23143,5
589544,User 31806,The Last of Us Part II,1.0,23233,5
589563,User 27477,The Last of Us Part II,1.0,23252,5
589574,User 26235,The Last of Us Part II,1.0,23263,5
589907,User 31090,The Last of Us Part II,1.0,23599,5
590075,User 49213,The Last of Us Part II,0.3,23769,5
590109,User 26987,The Last of Us Part II,0.8,23803,5
590262,User 39552,The Last of Us Part II,0.0,23957,5
590464,User 41597,The Last of Us Part II,0.7,24160,5
590539,User 40154,The Last of Us Part II,0.0,24235,5
590790,User 20611,The Last of Us Part II,0.5,24488,5
590938,User 17559,The Last of Us Part II,0.1,24636,5
590944,User 35523,The Last of Us Part II,0.1,24642,5
590997,User 47304,The Last of Us Part II,0.5,24695,5
591002,User 9625,The Last of Us Part II,0.1,24700,5
591209,User 26046,The Last of Us Part II,1.0,24909,5
591237,User 27371,The Last of Us Part II,1.0,24937,5
591336,User 51574,The Last of Us Part II,0.7,25037,5
591448,User 33242,The Last of Us Part II,0.9,25150,5
591693,User 34877,The Last of Us Part II,0.0,25397,5
592085,User 21465,The Last of Us Part II,0.0,25792,5
592127,User 47635,The Last of Us Part II,1.0,25834,5
592173,User 30518,The Last of Us Part II,1.0,25880,5
592285,User 25606,The Last of Us Part II,1.0,25993,5
592471,User 9011,The Last of Us Part II,0.0,26180,5
592645,User 13915,The Last of Us Part II,0.0,26355,5
592886,User 43980,The Last of Us Part II,0.0,26597,5
592987,User 8960,The Last of Us Part II,0.0,26699,5
593234,User 36032,The Last of Us Part II,0.4,26946,5
593328,User 34822,The Last of Us Part II,0.3,27040,5
593485,User 16634,The Last of Us Part II,0.0,27198,5
593613,User 42610,The Last of Us Part II,0.0,27327,5
593634,User 35389,The Last of Us Part II,0.1,27348,5
593659,User 35571,The Last of Us Part II,0.0,27373,5
593782,User 29902,The Last of Us Part II,1.0,27496,5
593820,User 32052,The Last of Us Part II,1.0,27534,5
593877,User 49763,The Last of Us Part II,0.9,27591,5
593918,User 34925,The Last of Us Part II,0.1,27633,5
593938,User 16498,The Last of Us Part II,0.0,27653,5
594071,User 16712,The Last of Us Part II,0.0,27786,5
594117,User 48080,The Last of Us Part II,0.5,27832,5
594258,User 20500,The Last of Us Part II,0.1,27975,5
594284,User 41456,The Last of Us Part II,0.8,28002,5
594543,User 35164,The Last of Us Part II,0.0,28263,5
594650,User 34781,The Last of Us Part II,1.0,28371,5
594659,User 29232,The Last of Us Part II,1.0,28380,5
594816,User 41553,The Last of Us Part II,0.7,28539,5
594899,User 37397,The Last of Us Part II,0.3,28622,5
595148,User 45039,The Last of Us Part II,0.0,28871,5
595247,User 38022,The Last of Us Part II,0.5,28970,5
595260,User 12365,The Last of Us Part II,0.4,28983,5
595286,User 17426,The Last of Us Part II,0.0,29009,5
595415,User 35060,The Last of Us Part II,0.2,29138,5
595425,User 34920,The Last of Us Part II,0.0,29148,5
595480,User 34307,The Last of Us Part II,0.0,29203,5
595551,User 28748,The Last of Us Part II,1.0,29275,5
595934,User 19778,The Last of Us Part II,0.2,29659,5
595941,User 22101,The Last of Us Part II,1.0,29666,5
596131,User 36125,The Last of Us Part II,0.0,29856,5
596165,User 37891,The Last of Us Part II,0.1,29890,5
596212,User 18309,The Last of Us Part II,0.0,29937,5
596262,User 38201,The Last of Us Part II,0.0,29988,5
596379,User 34436,The Last of Us Part II,0.0,30105,5
596456,User 24506,The Last of Us Part II,1.0,30182,5
596532,User 44459,The Last of Us Part II,0.8,30258,5
596545,User 11272,The Last of Us Part II,0.2,30271,5
596580,User 33337,The Last of Us Part II,0.0,30306,5
596647,User 25775,The Last of Us Part II,1.0,30374,5
596741,User 34343,The Last of Us Part II,0.1,30470,5
596876,User 27149,The Last of Us Part II,0.9,30607,5
596908,User 21869,The Last of Us Part II,0.1,30640,5
596954,User 36314,The Last of Us Part II,0.0,30686,5
596989,User 16492,The Last of Us Part II,0.0,30722,5
597114,User 9031,The Last of Us Part II,0.1,30847,5
597352,User 36867,The Last of Us Part II,0.4,31088,5
597831,User 33252,The Last of Us Part II,1.0,31570,5
597846,User 33864,The Last of Us Part II,0.9,31585,5
597851,User 20642,The Last of Us Part II,0.1,31590,5
598009,User 13925,The Last of Us Part II,0.4,31750,5
598151,User 27476,The Last of Us Part II,0.9,31892,5
598183,User 27463,The Last of Us Part II,1.0,31924,5
598358,User 29541,The Last of Us Part II,1.0,32099,5
598428,User 31473,The Last of Us Part II,1.0,32170,5
598434,User 46975,The Last of Us Part II,0.0,32176,5
598539,User 23491,The Last of Us Part II,1.0,32282,5
598757,User 14096,The Last of Us Part II,0.4,32501,5
598864,User 24217,The Last of Us Part II,1.0,32609,5
598919,User 40486,The Last of Us Part II,0.0,32664,5
599217,User 13694,The Last of Us Part II,0.2,32964,5
599230,User 32021,The Last of Us Part II,1.0,32977,5
599307,User 45079,The Last of Us Part II,1.0,33054,5
599477,User 18667,The Last of Us Part II,0.1,33224,5
599507,User 45256,The Last of Us Part II,0.0,33254,5
599558,User 41955,The Last of Us Part II,0.0,33305,5
599585,User 23451,The Last of Us Part II,0.1,33332,5
599623,User 16645,The Last of Us Part II,0.0,33370,5
599716,User 25034,The Last of Us Part II,1.0,33463,5
599769,User 26082,The Last of Us Part II,1.0,33517,5
599858,User 11769,The Last of Us Part II,0.0,33606,5
599974,User 13288,The Last of Us Part II,0.2,33723,5
599997,User 17839,The Last of Us Part II,0.0,33746,5
600085,User 15566,The Last of Us Part II,0.3,33834,5
600161,User 26211,The Last of Us Part II,0.1,33910,5
600242,User 38815,The Last of Us Part II,0.0,33993,5
600383,User 35364,The Last of Us Part II,0.3,34135,5
600438,User 23788,The Last of Us Part II,1.0,34190,5
600544,User 48518,The Last of Us Part II,0.6,34297,5
600586,User 47751,The Last of Us Part II,0.8,34339,5
600636,User 27011,The Last of Us Part II,1.0,34389,5
600661,User 32841,The Last of Us Part II,0.0,34414,5
600962,User 37352,The Last of Us Part II,0.0,34716,5
600990,User 10017,The Last of Us Part II,0.5,34745,5
601070,User 16416,The Last of Us Part II,0.1,34827,5
601244,User 24179,The Last of Us Part II,1.0,35007,5
601337,User 28742,The Last of Us Part II,1.0,35100,5
601455,User 27629,The Last of Us Part II,1.0,35218,5
601474,User 23209,The Last of Us Part II,1.0,35237,5
601529,User 35181,The Last of Us Part II,0.0,35292,5
601658,User 15516,The Last of Us Part II,0.0,35421,5
601688,User 40714,The Last of Us Part II,1.0,35451,5
601698,User 29085,The Last of Us Part II,1.0,35461,5
601787,User 16972,The Last of Us Part II,0.0,35553,5
601800,User 39555,The Last of Us Part II,1.0,35566,5
601995,User 22763,The Last of Us Part II,1.0,35761,5
602244,User 25249,The Last of Us Part II,1.0,36011,5
602569,User 40250,The Last of Us Part II,0.1,36340,5
602573,User 34347,The Last of Us Part II,0.3,36344,5
602597,User 16307,The Last of Us Part II,0.0,36368,5
602670,User 40939,The Last of Us Part II,0.0,36443,5
602803,User 42957,The Last of Us Part II,0.0,36576,5
602869,User 30322,The Last of Us Part II,1.0,36643,5
602874,User 12005,The Last of Us Part II,0.0,36648,5
603062,User 45987,The Last of Us Part II,0.0,36837,5
603190,User 23969,The Last of Us Part II,1.0,36967,5
603332,User 26920,The Last of Us Part II,1.0,37109,5
603394,User 34432,The Last of Us Part II,0.1,37172,5
603397,User 49902,The Last of Us Part II,1.0,37175,5
603493,User 19891,The Last of Us Part II,0.0,37271,5
603511,User 25506,The Last of Us Part II,1.0,37289,5
603641,User 36639,The Last of Us Part II,0.0,37420,5
603656,User 11937,The Last of Us Part II,0.0,37435,5
603746,User 13982,The Last of Us Part II,0.0,37525,5
603754,User 37869,The Last of Us Part II,0.2,37533,5
603818,User 44149,The Last of Us Part II,1.0,37597,5
603914,User 18616,The Last of Us Part II,0.0,37693,5
603938,User 43379,The Last of Us Part II,0.0,37717,5
603996,User 35353,The Last of Us Part II,0.2,37775,5
604037,User 10527,The Last of Us Part II,0.0,37816,5
604209,User 17641,The Last of Us Part II,0.0,37989,5
604308,User 25571,The Last of Us Part II,1.0,38088,5
604354,User 25972,The Last of Us Part II,1.0,38134,5
604385,User 15000,The Last of Us Part II,0.4,38165,5
604482,User 10046,The Last of Us Part II,0.0,38262,5
604818,User 34650,The Last of Us Part II,0.1,38600,5
604959,User 44170,The Last of Us Part II,0.0,38741,5
605122,User 25797,The Last of Us Part II,1.0,38905,5
605130,User 30629,The Last of Us Part II,0.1,38913,5
605269,User 35160,The Last of Us Part II,0.3,39053,5
605303,User 33207,The Last of Us Part II,1.0,39087,5
605373,User 47785,The Last of Us Part II,0.2,39157,5
605422,User 18755,The Last of Us Part II,0.0,39206,5
605626,User 20419,The Last of Us Part II,0.2,39411,5
605786,User 10022,The Last of Us Part II,0.0,39574,5
605904,User 19337,The Last of Us Part II,0.2,39692,5
606096,User 34435,The Last of Us Part II,0.1,39885,5
606185,User 17708,The Last of Us Part II,0.2,39975,5
606235,User 12841,The Last of Us Part II,0.1,40025,5
606370,User 31834,The Last of Us Part II,1.0,40161,5
606417,User 29762,The Last of Us Part II,1.0,40209,5
606456,User 50968,The Last of Us Part II,0.3,40249,5
606483,User 22094,The Last of Us Part II,0.7,40276,5
606594,User 37602,The Last of Us Part II,0.0,40389,5
606742,User 27591,The Last of Us Part II,1.0,40538,5
606806,User 26414,The Last of Us Part II,1.0,40602,5
607101,User 51244,The Last of Us Part II,1.0,40899,5
607109,User 48827,The Last of Us Part II,1.0,40907,5
607130,User 23373,The Last of Us Part II,1.0,40928,5
607153,User 34581,The Last of Us Part II,0.0,40952,5
607168,User 21842,The Last of Us Part II,0.1,40967,5
607299,User 18626,The Last of Us Part II,0.0,41098,5
607309,User 35638,The Last of Us Part II,0.8,41108,5
607346,User 26770,The Last of Us Part II,1.0,41145,5
607431,User 27084,The Last of Us Part II,1.0,41230,5
607519,User 21788,The Last of Us Part II,0.0,41318,5
607678,User 30433,The Last of Us Part II,1.0,41478,5
607776,User 24256,The Last of Us Part II,0.0,41577,5
607833,User 15887,The Last of Us Part II,0.1,41634,5
607846,User 27273,The Last of Us Part II,0.8,41647,5
607879,User 16206,The Last of Us Part II,0.0,41680,5
607958,User 20284,The Last of Us Part II,0.1,41759,5
607965,User 28554,The Last of Us Part II,1.0,41766,5
607992,User 47401,The Last of Us Part II,0.0,41793,5
608041,User 21256,The Last of Us Part II,0.2,41844,5
608056,User 26978,The Last of Us Part II,1.0,41859,5
608145,User 24322,The Last of Us Part II,1.0,41951,5
608221,User 29599,The Last of Us Part II,0.9,42028,5
608243,User 34864,The Last of Us Part II,0.3,42050,5
608277,User 27115,The Last of Us Part II,1.0,42085,5
608328,User 30654,The Last of Us Part II,1.0,42136,5
608419,User 18740,The Last of Us Part II,0.0,42228,5
608787,User 42968,The Last of Us Part II,0.3,42597,5
608833,User 24812,The Last of Us Part II,1.0,42643,5
608846,User 17569,The Last of Us Part II,0.0,42656,5
608851,User 48470,The Last of Us Part II,0.0,42661,5
608877,User 17610,The Last of Us Part II,0.0,42687,5
608968,User 9929,The Last of Us Part II,0.1,42778,5
609028,User 25025,The Last of Us Part II,0.9,42840,5
609054,User 37990,The Last of Us Part II,0.2,42866,5
609121,User 20680,The Last of Us Part II,0.7,42933,5
609204,User 35528,The Last of Us Part II,0.0,43016,5
609257,User 34351,The Last of Us Part II,0.3,43069,5
609275,User 29401,The Last of Us Part II,1.0,43087,5
609302,User 43841,The Last of Us Part II,0.2,43114,5
609328,User 19402,The Last of Us Part II,0.0,43140,5
609578,User 22299,The Last of Us Part II,1.0,43391,5
609586,User 39783,The Last of Us Part II,0.0,43399,5
609886,User 19958,The Last of Us Part II,0.0,43702,5
609923,User 34592,The Last of Us Part II,0.2,43739,5
609964,User 22106,The Last of Us Part II,1.0,43780,5
610079,User 30038,The Last of Us Part II,1.0,43896,5
610234,User 51070,The Last of Us Part II,0.2,44052,5
610462,User 25904,The Last of Us Part II,1.0,44281,5
610477,User 32386,The Last of Us Part II,1.0,44297,5
610510,User 14502,The Last of Us Part II,0.1,44330,5
610690,User 45909,The Last of Us Part II,0.5,44510,5
611041,User 48028,The Last of Us Part II,1.0,44863,5
611071,User 30857,The Last of Us Part II,1.0,44893,5
611329,User 45822,The Last of Us Part II,1.0,45152,5
611334,User 17349,The Last of Us Part II,0.0,45157,5
611370,User 42512,The Last of Us Part II,0.2,45193,5
611489,User 34886,The Last of Us Part II,1.0,45314,5
611617,User 36269,The Last of Us Part II,0.1,45442,5
611659,User 34603,The Last of Us Part II,0.0,45485,5
611790,User 25138,The Last of Us Part II,0.8,45616,5
611826,User 20765,The Last of Us Part II,0.0,45652,5
611945,User 37898,The Last of Us Part II,0.2,45771,5
612019,User 27038,The Last of Us Part II,0.8,45845,5
612059,User 9240,The Last of Us Part II,1.0,45886,5
612245,User 28043,The Last of Us Part II,0.9,46075,5
612305,User 18642,The Last of Us Part II,0.0,46135,5
612556,User 34416,The Last of Us Part II,0.2,46389,5
612634,User 43235,The Last of Us Part II,1.0,46469,5
612735,User 39317,The Last of Us Part II,0.6,46571,5
612755,User 27688,The Last of Us Part II,1.0,46592,5
612872,User 21866,The Last of Us Part II,0.2,46711,5
613021,User 9663,The Last of Us Part II,0.0,46861,5
613071,User 35251,The Last of Us Part II,0.1,46911,5
613125,User 20804,The Last of Us Part II,0.1,46966,5
613142,User 22108,The Last of Us Part II,0.0,46983,5
613194,User 44079,The Last of Us Part II,1.0,47035,5
613694,User 9957,The Last of Us Part II,0.1,47536,5
613826,User 11804,The Last of Us Part II,0.0,47669,5
613828,User 19661,The Last of Us Part II,0.9,47671,5
613975,User 15290,The Last of Us Part II,0.4,47819,5
614074,User 47578,The Last of Us Part II,1.0,47918,5
614156,User 16185,The Last of Us Part II,0.0,48001,5
614449,User 9688,The Last of Us Part II,0.0,48296,5
614471,User 24778,The Last of Us Part II,0.9,48318,5
614667,User 20181,The Last of Us Part II,0.2,48515,5
614742,User 17263,The Last of Us Part II,0.6,48591,5
614850,User 46900,The Last of Us Part II,0.0,48700,5
614877,User 48191,The Last of Us Part II,0.9,48727,5
614961,User 49704,The Last of Us Part II,1.0,48813,5
615046,User 13129,The Last of Us Part II,0.1,48898,5
615182,User 41933,The Last of Us Part II,0.0,49034,5
615260,User 24082,The Last of Us Part II,1.0,49112,5
615311,User 19044,The Last of Us Part II,0.0,49163,5
615409,User 49551,The Last of Us Part II,1.0,49263,5
615444,User 9367,The Last of Us Part II,0.0,49298,5
615579,User 30636,The Last of Us Part II,1.0,49433,5
615596,User 39998,The Last of Us Part II,0.0,49450,5
615618,User 17663,The Last of Us Part II,0.1,49472,5
615713,User 50549,The Last of Us Part II,0.5,49568,5
615742,User 40801,The Last of Us Part II,0.6,49597,5
615887,User 19295,The Last of Us Part II,0.0,49743,5
616003,User 42350,The Last of Us Part II,0.0,49862,5
616099,User 35570,The Last of Us Part II,0.7,49958,5
616122,User 8998,The Last of Us Part II,0.1,49981,5
616213,User 28589,The Last of Us Part II,1.0,50074,5
616262,User 44804,The Last of Us Part II,0.8,50123,5
616416,User 48223,The Last of Us Part II,0.6,50278,5
616417,User 17296,The Last of Us Part II,0.0,50279,5
616596,User 25406,The Last of Us Part II,1.0,50458,5
616778,User 22925,The Last of Us Part II,1.0,50641,5
616803,User 8966,The Last of Us Part II,0.0,50666,5
616866,User 49487,The Last of Us Part II,0.4,50729,5
616924,User 13789,The Last of Us Part II,0.4,50790,5
617289,User 35962,The Last of Us Part II,0.0,51157,5
617330,User 42153,The Last of Us Part II,0.0,51198,5
617499,User 51371,The Last of Us Part II,0.1,51367,5
617724,User 42452,The Last of Us Part II,0.0,51595,5
680123,User 2708,Persona 5,0.1,96,6
680308,User 2311,Persona 5,1.0,286,6
680578,User 1209,Persona 5,0.9,569,6
680658,User 1453,Persona 5,0.7,651,6
680906,User 700,Persona 5,0.2,914,6
681208,User 763,Persona 5,1.0,1234,6
681794,User 899,Persona 5,0.5,1848,6
681817,User 2021,Persona 5,0.8,1871,6
682680,User 2341,Persona 5,1.0,2773,6
682702,User 1161,Persona 5,0.3,2795,6
682938,User 1632,Persona 5,1.0,3039,6
683199,User 3615,Persona 5,1.0,3310,6
683364,User 3641,Persona 5,0.9,3486,6
683645,User 3829,Persona 5,1.0,3790,6
683676,User 4164,Persona 5,1.0,3824,6
683717,User 3733,Persona 5,0.8,3867,6
683869,User 3748,Persona 5,0.9,4025,6
683884,User 3824,Persona 5,0.7,4043,6
683905,User 3789,Persona 5,1.0,4064,6
683967,User 3958,Persona 5,1.0,4128,6
684001,User 3738,Persona 5,1.0,4164,6
684401,User 4984,Persona 5,1.0,4583,6
684808,User 4993,Persona 5,1.0,5021,6
685256,User 4527,Persona 5,0.8,5506,6
685486,User 4982,Persona 5,1.0,5420,6
685669,User 5882,Persona 5,0.8,5899,6
685749,User 8626,Persona 5,1.0,5981,6
686267,User 7006,Persona 5,0.9,6523,6
686508,User 5720,Persona 5,1.0,6769,6
686554,User 8329,Persona 5,0.8,6820,6
686717,User 6418,Persona 5,1.0,6985,6
686721,User 7802,Persona 5,1.0,6989,6
687661,User 6504,Persona 5,1.0,7965,6
688020,User 8440,Persona 5,1.0,8336,6
691469,User 25934,Persona 5,1.0,11737,6
706048,User 9059,Persona 5,1.0,26419,6
719833,User 27026,Persona 5,0.2,40287,6
720183,User 32888,Persona 5,0.9,40641,6
731111,User 904,Persona 5,1.0,1093,6
731115,User 3739,Persona 5,0.9,3816,6
731117,User 3798,Persona 5,1.0,4008,6
731128,User 37749,Persona 5,0.9,45132,6
731131,User 51700,Persona 5,1.0,51643,6
731138,User 51874,Persona 5,1.0,51650,6
731142,User 51934,Persona 5,1.0,51655,6
731148,User 52072,Persona 5,0.1,51661,6
731149,User 51809,Persona 5,1.0,51663,6
731177,User 51860,Persona 5,1.0,51693,6
731189,User 51977,Persona 5,0.7,51707,6
731191,User 51919,Persona 5,1.0,51709,6
731193,User 52061,Persona 5,0.0,51711,6
731204,User 51959,Persona 5,1.0,51723,6
731229,User 51878,Persona 5,1.0,51749,6
731230,User 52119,Persona 5,1.0,51750,6
731234,User 52123,Persona 5,0.9,51754,6
731261,User 51911,Persona 5,1.0,51783,6
731263,User 51832,Persona 5,1.0,51785,6
731267,User 52085,Persona 5,0.2,51789,6
731286,User 52257,Persona 5,0.8,51809,6
731296,User 52010,Persona 5,0.6,51819,6
731366,User 51814,Persona 5,1.0,51889,6
731367,User 51910,Persona 5,1.0,51890,6
731386,User 52231,Persona 5,1.0,51910,6
731406,User 51754,Persona 5,1.0,51932,6
731424,User 52092,Persona 5,1.0,51952,6
731447,User 52003,Persona 5,1.0,51979,6
731455,User 51670,Persona 5,1.0,51988,6
731464,User 52025,Persona 5,1.0,51997,6
731470,User 52030,Persona 5,0.7,52003,6
731471,User 51899,Persona 5,0.9,52004,6
731497,User 51966,Persona 5,1.0,52033,6
731504,User 51707,Persona 5,1.0,52040,6
731517,User 51720,Persona 5,1.0,52053,6
731530,User 51657,Persona 5,1.0,52066,6
731571,User 52141,Persona 5,0.9,52109,6
731573,User 51784,Persona 5,1.0,52111,6
731574,User 51825,Persona 5,1.0,52112,6
731579,User 52049,Persona 5,0.8,52117,6
731584,User 52221,Persona 5,1.0,52122,6
731592,User 52071,Persona 5,0.9,52131,6
731593,User 51755,Persona 5,1.0,52132,6
731597,User 52021,Persona 5,0.3,52136,6
731600,User 52153,Persona 5,0.9,52139,6
731611,User 52114,Persona 5,1.0,52152,6
731642,User 51853,Persona 5,1.0,52184,6
731645,User 51725,Persona 5,1.0,52187,6
731658,User 51748,Persona 5,1.0,52200,6
731669,User 51692,Persona 5,1.0,52212,6
731672,User 51964,Persona 5,1.0,52215,6
731681,User 51844,Persona 5,1.0,52224,6
731708,User 52038,Persona 5,0.3,52252,6
794085,User 2803,Metal Gear Solid V: The Phantom Pain,0.6,745,7
794095,User 1683,Metal Gear Solid V: The Phantom Pain,0.2,755,7
794097,User 2401,Metal Gear Solid V: The Phantom Pain,0.6,758,7
794245,User 700,Metal Gear Solid V: The Phantom Pain,1.0,914,7
794334,User 1143,Metal Gear Solid V: The Phantom Pain,1.0,1008,7
794677,User 1830,Metal Gear Solid V: The Phantom Pain,0.8,1368,7
794685,User 2817,Metal Gear Solid V: The Phantom Pain,0.5,1376,7
795291,User 2824,Metal Gear Solid V: The Phantom Pain,0.6,2013,7
795460,User 2935,Metal Gear Solid V: The Phantom Pain,0.7,2185,7
795482,User 611,Metal Gear Solid V: The Phantom Pain,0.6,2208,7
795616,User 1887,Metal Gear Solid V: The Phantom Pain,1.0,2348,7
795776,User 187,Metal Gear Solid V: The Phantom Pain,0.9,2520,7
795854,User 2908,Metal Gear Solid V: The Phantom Pain,0.7,2601,7
795888,User 1865,Metal Gear Solid V: The Phantom Pain,0.9,2637,7
796049,User 2422,Metal Gear Solid V: The Phantom Pain,0.5,2803,7
796342,User 177,Metal Gear Solid V: The Phantom Pain,0.0,3107,7
796643,User 3330,Metal Gear Solid V: The Phantom Pain,0.9,3423,7
796648,User 3496,Metal Gear Solid V: The Phantom Pain,0.9,3428,7
796696,User 3438,Metal Gear Solid V: The Phantom Pain,0.0,3479,7
796748,User 3412,Metal Gear Solid V: The Phantom Pain,0.8,3537,7
796820,User 3546,Metal Gear Solid V: The Phantom Pain,0.9,3616,7
796869,User 3364,Metal Gear Solid V: The Phantom Pain,1.0,3668,7
796886,User 3473,Metal Gear Solid V: The Phantom Pain,0.9,3686,7
797428,User 4935,Metal Gear Solid V: The Phantom Pain,0.6,4241,7
797479,User 4424,Metal Gear Solid V: The Phantom Pain,0.8,4300,7
797486,User 5196,Metal Gear Solid V: The Phantom Pain,0.9,4307,7
797549,User 5299,Metal Gear Solid V: The Phantom Pain,1.0,4371,7
797615,User 4510,Metal Gear Solid V: The Phantom Pain,0.5,4441,7
797782,User 4508,Metal Gear Solid V: The Phantom Pain,1.0,4630,7
797891,User 4336,Metal Gear Solid V: The Phantom Pain,1.0,4749,7
798122,User 4211,Metal Gear Solid V: The Phantom Pain,1.0,4992,7
