,User_Name,Game_Name,Rating,User_Enc,Game_Enc
33150258,User 55220,Hellblade: Senua's Sacrifice,0.1,55270,292
33150706,User 55756,Hellblade: Senua's Sacrifice,0.9,55718,292
33150811,User 55733,Hellblade: Senua's Sacrifice,1.0,55823,292
33151495,User 56407,Hellblade: Senua's Sacrifice,0.9,56507,292
33154847,User 59747,Hellblade: Senua's Sacrifice,0.9,59859,292
33155186,User 60411,Hellblade: Senua's Sacrifice,1.0,60198,292
33155961,User 61270,Hellblade: Senua's Sacrifice,0.9,60973,292
33160316,User 65251,Hellblade: Senua's Sacrifice,1.0,65328,292
33161357,User 66415,Hellblade: Senua's Sacrifice,1.0,66369,292
33176014,User 81025,Hellblade: Senua's Sacrifice,0.7,81026,292
33176037,User 80998,Hellblade: Senua's Sacrifice,0.1,81049,292
33176049,User 81039,Hellblade: Senua's Sacrifice,0.1,81061,292
33176055,User 81041,Hellblade: Senua's Sacrifice,1.0,81067,292
33261343,User 53794,Plants vs Zombies: Garden Warfare 2,0.9,53016,293
33265800,User 57631,Plants vs Zombies: Garden Warfare 2,0.9,57473,293
33378001,User 55989,Danganronpa V3: Killing Harmony,0.7,56335,294
33551983,User 3437,Tearaway Unfolded,0.9,3639,296
33555164,User 8329,Tearaway Unfolded,0.9,6820,296
33605041,User 56698,Tearaway Unfolded,0.9,56697,296
33610217,User 61909,Tearaway Unfolded,1.0,61873,296
33714312,User 52473,Trackmania Turbo,0.9,52629,297
33742791,User 81102,Trackmania Turbo,0.8,81108,297
33838671,User 63622,Deus Ex: Mankind Divided - A Criminal Past,1.0,63649,298
33916992,User 37815,Hunt: Showdown,0.0,28631,299
33961374,User 73150,Hunt: Showdown,1.0,73013,299
34082843,User 81140,Life is Strange: Episode 3 - Chaos Theory,0.8,81143,300
34115085,User 2836,Cities: Skylines - PlayStation 4 Edition,0.9,46,301
34180366,User 65315,Cities: Skylines - PlayStation 4 Edition,0.9,65327,301
34231378,User 23,Overcooked! 2,1.0,3000,302
34685619,User 3788,Helldivers,0.9,3885,306
34686538,User 4761,Helldivers,0.9,4804,306
34698083,User 10005,Helldivers,0.9,16349,306
34739160,User 57443,Helldivers,0.9,57426,306
34740679,User 58937,Helldivers,1.0,58945,306
34741366,User 59554,Helldivers,0.9,59632,306
34762909,User 81203,Helldivers,1.0,81175,306
34797555,User 563,Brothers: A Tale of Two Sons,0.8,2482,307
34798360,User 3230,Brothers: A Tale of Two Sons,0.8,3287,307
34798758,User 3490,Brothers: A Tale of Two Sons,0.6,3685,307
34851560,User 55711,Brothers: A Tale of Two Sons,0.9,56487,307
34911628,User 3472,Broken Age,0.8,3216,308
34911889,User 3282,Broken Age,0.9,3477,308
34912097,User 3490,Broken Age,0.7,3685,308
34915745,User 8224,Broken Age,0.7,7333,308
34963641,User 55168,Broken Age,0.9,55229,308
35077685,User 56132,Life is Strange: Episode 4 - Dark Room,1.0,55934,309
35102894,User 81140,Life is Strange: Episode 4 - Dark Room,1.0,81143,309
35138465,User 3681,Samurai Shodown,0.7,3375,310
35310360,User 61947,Children of Zodiarcs,0.7,61931,311
35615848,User 41252,Desperados III,0.9,27402,314
35619479,User 38630,Desperados III,1.0,31033,314
35625735,User 25506,Desperados III,1.0,37289,314
35640627,User 52055,Desperados III,1.0,52181,314
35783035,User 81246,Catherine: Full Body,1.0,81250,315
35929027,User 145,Final Fantasy XV,1.0,564,317
35929139,User 2996,Final Fantasy XV,0.9,676,317
35930600,User 157,Final Fantasy XV,0.4,2137,317
35931009,User 2069,Final Fantasy XV,0.5,2546,317
35932003,User 3574,Final Fantasy XV,0.6,3540,317
35932198,User 4074,Final Fantasy XV,0.6,3735,317
35932453,User 3933,Final Fantasy XV,0.8,3990,317
35935562,User 8326,Final Fantasy XV,0.6,7099,317
35935596,User 7411,Final Fantasy XV,1.0,7133,317
35935897,User 7462,Final Fantasy XV,0.6,7434,317
35936526,User 8176,Final Fantasy XV,0.9,8063,317
35947220,User 34969,Final Fantasy XV,0.6,18757,317
35951513,User 28752,Final Fantasy XV,0.8,23050,317
35961344,User 29863,Final Fantasy XV,0.7,32881,317
35961427,User 13694,Final Fantasy XV,0.9,32964,317
35964972,User 37542,Final Fantasy XV,0.8,36509,317
35968368,User 40430,Final Fantasy XV,0.9,39905,317
35974932,User 43235,Final Fantasy XV,1.0,46469,317
35980154,User 51848,Final Fantasy XV,0.0,51691,317
35980453,User 52035,Final Fantasy XV,1.0,51990,317
35980610,User 51685,Final Fantasy XV,0.3,52147,317
35980648,User 51770,Final Fantasy XV,0.0,52185,317
35981165,User 52820,Final Fantasy XV,0.7,52702,317
35981311,User 52828,Final Fantasy XV,0.8,52848,317
35983703,User 55493,Final Fantasy XV,0.7,55240,317
35983994,User 54590,Final Fantasy XV,1.0,55531,317
35984857,User 55938,Final Fantasy XV,1.0,56394,317
35985983,User 57477,Final Fantasy XV,0.9,57520,317
35987230,User 58860,Final Fantasy XV,0.4,58767,317
35989933,User 61477,Final Fantasy XV,0.6,61470,317
35990527,User 62653,Final Fantasy XV,0.0,62064,317
35991202,User 63089,Final Fantasy XV,0.8,62739,317
35991294,User 63294,Final Fantasy XV,0.6,62831,317
35991300,User 63447,Final Fantasy XV,1.0,62837,317
35991354,User 63259,Final Fantasy XV,0.9,62891,317
35992144,User 62953,Final Fantasy XV,1.0,63681,317
35992377,User 64056,Final Fantasy XV,1.0,63914,317
35993746,User 65285,Final Fantasy XV,0.0,65283,317
35994573,User 66114,Final Fantasy XV,1.0,66110,317
35994580,User 65701,Final Fantasy XV,0.0,66117,317
35995271,User 66805,Final Fantasy XV,1.0,66808,317
35995749,User 67485,Final Fantasy XV,0.9,67286,317
35997099,User 68464,Final Fantasy XV,0.7,68636,317
36000059,User 71598,Final Fantasy XV,0.9,71596,317
36001151,User 72713,Final Fantasy XV,1.0,72688,317
36008870,User 80377,Final Fantasy XV,1.0,80407,317
36009842,User 81705,Final Fantasy XV,0.9,81379,317
36009855,User 81423,Final Fantasy XV,0.0,81392,317
36010011,User 81314,Final Fantasy XV,0.4,81548,317
36010159,User 81421,Final Fantasy XV,0.4,81696,317
36010176,User 81453,Final Fantasy XV,0.0,81713,317
36010210,User 81480,Final Fantasy XV,0.3,81747,317
36042088,User 2311,Assassin's Creed Origins,0.8,286,318
36042489,User 732,Assassin's Creed Origins,0.8,687,318
36042716,User 700,Assassin's Creed Origins,0.6,914,318
36042759,User 1257,Assassin's Creed Origins,1.0,957,318
36043385,User 695,Assassin's Creed Origins,0.9,1583,318
36043615,User 2191,Assassin's Creed Origins,0.9,1813,318
36044228,User 483,Assassin's Creed Origins,0.9,2426,318
36044247,User 155,Assassin's Creed Origins,1.0,2445,318
36045112,User 3615,Assassin's Creed Origins,0.8,3310,318
36046504,User 5100,Assassin's Creed Origins,0.7,4702,318
36046993,User 4607,Assassin's Creed Origins,0.9,5191,318
36049221,User 6741,Assassin's Creed Origins,1.0,7419,318
36050437,User 7142,Assassin's Creed Origins,0.9,8635,318
36052871,User 22859,Assassin's Creed Origins,0.7,11069,318
36058187,User 21737,Assassin's Creed Origins,0.9,16385,318
36076686,User 35071,Assassin's Creed Origins,0.1,34884,318
36085753,User 33945,Assassin's Creed Origins,1.0,43951,318
36088381,User 25214,Assassin's Creed Origins,0.5,46579,318
36093969,User 51822,Assassin's Creed Origins,0.7,52167,318
36094873,User 53572,Assassin's Creed Origins,0.8,53071,318
36096490,User 54633,Assassin's Creed Origins,0.4,54688,318
36101935,User 60343,Assassin's Creed Origins,0.4,60133,318
36102712,User 60930,Assassin's Creed Origins,0.0,60910,318
36105809,User 63826,Assassin's Creed Origins,0.8,64007,318
36106263,User 64622,Assassin's Creed Origins,0.7,64461,318
36106795,User 64868,Assassin's Creed Origins,0.0,64993,318
36107107,User 65338,Assassin's Creed Origins,0.3,65305,318
36111597,User 69786,Assassin's Creed Origins,0.8,69795,318
36112101,User 70347,Assassin's Creed Origins,1.0,70299,318
36114238,User 72397,Assassin's Creed Origins,1.0,72436,318
36114394,User 72390,Assassin's Creed Origins,1.0,72592,318
36115032,User 73116,Assassin's Creed Origins,1.0,73230,318
36123616,User 81844,Assassin's Creed Origins,0.9,81814,318
36123655,User 81906,Assassin's Creed Origins,0.5,81853,318
36123660,User 81949,Assassin's Creed Origins,0.0,81858,318
36123707,User 81900,Assassin's Creed Origins,1.0,81905,318
36123720,User 81999,Assassin's Creed Origins,1.0,81918,318
36123752,User 81890,Assassin's Creed Origins,0.5,81950,318
36495211,User 2702,Far Cry 5,1.0,53,322
36495927,User 1088,Far Cry 5,0.9,769,322
36496023,User 1195,Far Cry 5,0.6,865,322
36496117,User 171,Far Cry 5,1.0,959,322
36496204,User 1800,Far Cry 5,0.6,1046,322
36497505,User 473,Far Cry 5,0.7,2347,322
36497796,User 2166,Far Cry 5,0.9,2638,322
36497807,User 1758,Far Cry 5,0.8,2649,322
36501359,User 6776,Far Cry 5,1.0,6201,322
36503058,User 8225,Far Cry 5,0.6,7900,322
36517966,User 35799,Far Cry 5,0.8,22808,322
36548021,User 52652,Far Cry 5,0.7,52863,322
36550629,User 55470,Far Cry 5,0.8,55471,322
36551363,User 56086,Far Cry 5,0.0,56205,322
36551764,User 56625,Far Cry 5,0.0,56606,322
36551841,User 56765,Far Cry 5,0.2,56683,322
36552797,User 57472,Far Cry 5,0.5,57639,322
36554511,User 59463,Far Cry 5,0.5,59353,322
36555446,User 59997,Far Cry 5,0.5,60288,322
36559619,User 64622,Far Cry 5,0.6,64461,322
36567849,User 72755,Far Cry 5,0.1,72691,322
36577268,User 82119,Far Cry 5,0.8,82110,322
36577290,User 82089,Far Cry 5,0.5,82132,322
36614988,User 7440,The Vanishing of Ethan Carter,0.8,6491,323
36894577,User 59403,Tales of Vesperia: Definitive Edition,1.0,59402,325
37063672,User 1784,Baldur's Gate and Baldur's Gate II: Enhanced Editions,0.0,1819,327
37401905,User 82,Call of Duty: Black Ops III,0.7,35,330
37401974,User 2237,Call of Duty: Black Ops III,0.8,104,330
37403427,User 2372,Call of Duty: Black Ops III,0.3,1557,330
37403731,User 951,Call of Duty: Black Ops III,0.0,1861,330
37403881,User 817,Call of Duty: Black Ops III,0.8,2011,330
37404070,User 1036,Call of Duty: Black Ops III,0.8,2200,330
37404315,User 155,Call of Duty: Black Ops III,1.0,2445,330
37405131,User 3222,Call of Duty: Black Ops III,0.8,3261,330
37405184,User 3579,Call of Duty: Black Ops III,0.6,3314,330
37405580,User 3588,Call of Duty: Black Ops III,0.9,3710,330
37405858,User 3784,Call of Duty: Black Ops III,0.7,3988,330
37406619,User 4336,Call of Duty: Black Ops III,0.8,4749,330
37406992,User 5064,Call of Duty: Black Ops III,1.0,5122,330
37439435,User 41061,Call of Duty: Black Ops III,0.7,37565,330
37453710,User 51909,Call of Duty: Black Ops III,0.1,51840,330
37454730,User 52853,Call of Duty: Black Ops III,1.0,52860,330
37454733,User 52652,Call of Duty: Black Ops III,0.3,52863,330
37454886,User 53794,Call of Duty: Black Ops III,0.8,53016,330
37455007,User 53371,Call of Duty: Black Ops III,1.0,53137,330
37455365,User 53609,Call of Duty: Black Ops III,0.6,53495,330
37457570,User 56122,Call of Duty: Black Ops III,1.0,55700,330
37457596,User 55848,Call of Duty: Black Ops III,0.7,55726,330
37459486,User 57613,Call of Duty: Black Ops III,0.7,57616,330
37459513,User 57560,Call of Duty: Black Ops III,0.0,57643,330
37461715,User 59824,Call of Duty: Black Ops III,0.9,59845,330
37462040,User 60634,Call of Duty: Black Ops III,0.9,60170,330
37462620,User 60331,Call of Duty: Black Ops III,1.0,60750,330
37463750,User 61904,Call of Duty: Black Ops III,0.1,61880,330
37467314,User 65492,Call of Duty: Black Ops III,0.0,65444,330
37467541,User 65683,Call of Duty: Black Ops III,0.7,65671,330
37467668,User 65821,Call of Duty: Black Ops III,0.0,65798,330
37468254,User 66402,Call of Duty: Black Ops III,0.8,66384,330
37468856,User 67104,Call of Duty: Black Ops III,0.2,66986,330
37469341,User 67343,Call of Duty: Black Ops III,0.1,67471,330
37469778,User 67804,Call of Duty: Black Ops III,0.5,67908,330
37472414,User 70488,Call of Duty: Black Ops III,1.0,70544,330
37472632,User 70802,Call of Duty: Black Ops III,0.8,70762,330
37474178,User 72344,Call of Duty: Black Ops III,1.0,72308,330
37474185,User 72314,Call of Duty: Black Ops III,0.5,72315,330
37474689,User 72889,Call of Duty: Black Ops III,0.4,72819,330
37475042,User 73069,Call of Duty: Black Ops III,0.1,73172,330
37484091,User 82271,Call of Duty: Black Ops III,0.0,82221,330
37484138,User 82248,Call of Duty: Black Ops III,1.0,82268,330
37484158,User 82394,Call of Duty: Black Ops III,0.7,82288,330
37484186,User 82236,Call of Duty: Black Ops III,0.3,82316,330
37484206,User 82375,Call of Duty: Black Ops III,0.2,82336,330
37484208,User 82307,Call of Duty: Black Ops III,0.2,82338,330
37484212,User 82444,Call of Duty: Black Ops III,0.8,82342,330
37484217,User 82289,Call of Duty: Black Ops III,0.0,82347,330
37484265,User 82199,Call of Duty: Black Ops III,0.0,82395,330
37484273,User 82437,Call of Duty: Black Ops III,0.5,82403,330
37484275,User 82366,Call of Duty: Black Ops III,0.8,82405,330
37484307,User 82202,Call of Duty: Black Ops III,0.0,82437,330
37684979,User 55754,SnowRunner,0.9,56431,332
37744126,User 397,God of War III Remastered,0.8,2239,333
37744150,User 2229,God of War III Remastered,0.9,2263,333
37745233,User 3443,God of War III Remastered,0.5,3346,333
37745570,User 3566,God of War III Remastered,0.8,3683,333
37746416,User 5005,God of War III Remastered,0.8,4529,333
37746778,User 5150,God of War III Remastered,0.5,4891,333
37748495,User 7663,God of War III Remastered,0.8,6608,333
37795637,User 53353,God of War III Remastered,1.0,53750,333
37797091,User 55483,God of War III Remastered,0.8,55204,333
37799141,User 57112,God of War III Remastered,1.0,57254,333
37810814,User 68923,God of War III Remastered,0.9,68927,333
37824413,User 82518,God of War III Remastered,1.0,82526,333
37858912,User 3473,Darksiders: Warmastered Edition,0.7,3686,334
37972466,User 4055,Final Fantasy VIII Remastered,0.7,3901,335
38195324,User 1849,Watch Dogs,0.6,81,337
38197634,User 386,Watch Dogs,1.0,2391,337
38198356,User 2208,Watch Dogs,0.8,3113,337
38198516,User 3214,Watch Dogs,0.7,3273,337
38198689,User 3494,Watch Dogs,0.6,3446,337
38198771,User 3231,Watch Dogs,0.8,3528,337
38198780,User 3412,Watch Dogs,0.6,3537,337
38198940,User 3436,Watch Dogs,0.1,3697,337
38199573,User 4350,Watch Dogs,0.6,4330,337
38199793,User 4198,Watch Dogs,0.4,4550,337
38199859,User 5020,Watch Dogs,0.8,4616,337
38199998,User 4313,Watch Dogs,0.7,4755,337
38200300,User 4167,Watch Dogs,1.0,5057,337
38200385,User 4992,Watch Dogs,0.8,5142,337
38200428,User 4715,Watch Dogs,1.0,5185,337
38200603,User 4818,Watch Dogs,0.8,5360,337
38200828,User 4175,Watch Dogs,0.9,5585,337
38212340,User 25425,Watch Dogs,0.8,17097,337
38246898,User 51934,Watch Dogs,0.8,51655,337
38247888,User 52622,Watch Dogs,0.5,52645,337
38247914,User 52266,Watch Dogs,0.7,52671,337
38248286,User 53805,Watch Dogs,0.7,53043,337
38252315,User 57098,Watch Dogs,0.8,57072,337
38252600,User 57364,Watch Dogs,0.8,57357,337
38252635,User 57432,Watch Dogs,0.8,57392,337
38252639,User 57391,Watch Dogs,0.9,57396,337
38253010,User 57756,Watch Dogs,0.9,57767,337
38254854,User 59605,Watch Dogs,0.0,59611,337
38255108,User 59816,Watch Dogs,0.4,59865,337
38263111,User 67795,Watch Dogs,0.8,67868,337
38265027,User 69575,Watch Dogs,0.0,69784,337
38266879,User 71626,Watch Dogs,0.0,71636,337
38267934,User 72755,Watch Dogs,0.0,72691,337
38276057,User 80816,Watch Dogs,1.0,80814,337
38277511,User 82248,Watch Dogs,0.9,82268,337
38277825,User 82815,Watch Dogs,1.0,82582,337
38277909,User 82785,Watch Dogs,0.9,82666,337
38277967,User 82550,Watch Dogs,0.4,82724,337
38278021,User 82612,Watch Dogs,0.5,82778,337
38278041,User 82647,Watch Dogs,0.4,82798,337
38278047,User 82841,Watch Dogs,0.9,82804,337
38278120,User 82921,Watch Dogs,0.6,82877,337
38278176,User 82730,Watch Dogs,1.0,82933,337
38312941,User 5135,Five Nights at Freddy's VR: Help Wanted,0.9,4359,338
38364218,User 55594,Five Nights at Freddy's VR: Help Wanted,1.0,55636,338
38365817,User 57163,Five Nights at Freddy's VR: Help Wanted,1.0,57235,338
38423478,User 2372,NBA 2K18,0.6,1557,339
38423865,User 25,NBA 2K18,0.1,1944,339
38425292,User 3246,NBA 2K18,0.0,3371,339
38451059,User 35060,NBA 2K18,0.0,29138,339
38474201,User 52527,NBA 2K18,0.6,52280,339
38482375,User 60357,NBA 2K18,0.0,60454,339
38492249,User 70368,NBA 2K18,0.4,70328,339
38504917,User 83012,NBA 2K18,0.1,82996,339
38504962,User 82982,NBA 2K18,0.0,83041,339
38598291,User 63551,Subnautica,0.9,63031,340
38720224,User 71616,Disney Infinity 3.0 Edition,1.0,71625,341
38763195,User 2149,BlazBlue: Chrono Phantasma Extend,0.7,1257,342
38945070,User 69587,Pix the Cat,0.8,69793,343
38989937,User 2408,Yakuza Kiwami,0.9,1321,344
38991889,User 3214,Yakuza Kiwami,0.8,3273,344
38992473,User 3997,Yakuza Kiwami,0.9,3857,344
38995077,User 8145,Yakuza Kiwami,0.8,6461,344
39055240,User 66753,Yakuza Kiwami,0.8,66624,344
39164907,User 62951,Under Night In-Birth Exe:Late[cl-r],1.0,62952,345
39216449,User 106,Blood & Truth,0.6,1155,346
39234799,User 35887,Blood & Truth,0.9,19505,346
39268570,User 53996,Blood & Truth,1.0,53276,346
39273740,User 58443,Blood & Truth,1.0,58446,346
39297404,User 82119,Blood & Truth,0.2,82110,346
39411840,User 83208,Torchlight II,0.6,83207,347
39558527,User 3472,Injustice: Gods Among Us - Ultimate Edition,0.7,3216,349
39559010,User 3483,Injustice: Gods Among Us - Ultimate Edition,0.5,3699,349
39559205,User 3817,Injustice: Gods Among Us - Ultimate Edition,0.9,3894,349
39559725,User 4487,Injustice: Gods Among Us - Ultimate Edition,0.8,4414,349
39613068,User 57766,Injustice: Gods Among Us - Ultimate Edition,0.5,57757,349
39635926,User 80617,Injustice: Gods Among Us - Ultimate Edition,1.0,80615,349
39638523,User 83211,Injustice: Gods Among Us - Ultimate Edition,0.8,83212,349
39638527,User 83213,Injustice: Gods Among Us - Ultimate Edition,0.5,83216,349
39668922,User 1251,Call of Duty: Modern Warfare,0.0,272,350
39669139,User 3126,Call of Duty: Modern Warfare,0.8,489,350
39669538,User 2516,Call of Duty: Modern Warfare,0.0,888,350
39670239,User 3137,Call of Duty: Modern Warfare,0.4,1589,350
39670504,User 819,Call of Duty: Modern Warfare,0.4,1854,350
39671496,User 2576,Call of Duty: Modern Warfare,1.0,2846,350
39671790,User 214,Call of Duty: Modern Warfare,0.0,3140,350
39672501,User 3986,Call of Duty: Modern Warfare,0.5,3851,350
39673488,User 5219,Call of Duty: Modern Warfare,0.1,4838,350
39673732,User 5199,Call of Duty: Modern Warfare,0.0,5082,350
39674135,User 4847,Call of Duty: Modern Warfare,0.6,5485,350
39675390,User 8518,Call of Duty: Modern Warfare,0.2,6740,350
39676545,User 5952,Call of Duty: Modern Warfare,0.1,7895,350
39677559,User 44415,Call of Duty: Modern Warfare,0.0,8909,350
39677730,User 38692,Call of Duty: Modern Warfare,0.0,9080,350
39678488,User 40251,Call of Duty: Modern Warfare,0.0,9838,350
39679732,User 34647,Call of Duty: Modern Warfare,0.1,11082,350
39679742,User 43361,Call of Duty: Modern Warfare,0.4,11092,350
39680380,User 34843,Call of Duty: Modern Warfare,0.0,11730,350
39682287,User 10211,Call of Duty: Modern Warfare,1.0,13637,350
39688303,User 27035,Call of Duty: Modern Warfare,1.0,19653,350
39688783,User 25373,Call of Duty: Modern Warfare,1.0,20133,350
39688970,User 28391,Call of Duty: Modern Warfare,0.0,20320,350
39692705,User 42847,Call of Duty: Modern Warfare,0.0,24055,350
39693066,User 10133,Call of Duty: Modern Warfare,0.1,24416,350
39694808,User 24699,Call of Duty: Modern Warfare,1.0,26158,350
39700590,User 27437,Call of Duty: Modern Warfare,0.3,31940,350
39702327,User 27027,Call of Duty: Modern Warfare,1.0,33677,350
39704673,User 24569,Call of Duty: Modern Warfare,1.0,36023,350
39706112,User 31435,Call of Duty: Modern Warfare,1.0,37462,350
39711528,User 30384,Call of Duty: Modern Warfare,0.2,42878,350
39714828,User 39166,Call of Duty: Modern Warfare,0.1,46178,350
39723099,User 55499,Call of Duty: Modern Warfare,0.0,54449,350
39723164,User 55527,Call of Duty: Modern Warfare,0.0,54514,350
39723489,User 54478,Call of Duty: Modern Warfare,0.0,54839,350
39727170,User 58537,Call of Duty: Modern Warfare,0.0,58520,350
39729601,User 61252,Call of Duty: Modern Warfare,0.8,60951,350
39732265,User 63355,Call of Duty: Modern Warfare,0.4,63615,350
39735296,User 66627,Call of Duty: Modern Warfare,0.0,66646,350
39735972,User 67333,Call of Duty: Modern Warfare,0.0,67322,350
39738110,User 69423,Call of Duty: Modern Warfare,0.0,69460,350
39740711,User 72098,Call of Duty: Modern Warfare,0.8,72061,350
39742222,User 76272,Call of Duty: Modern Warfare,0.0,73572,350
39742430,User 75542,Call of Duty: Modern Warfare,1.0,73780,350
39743115,User 78406,Call of Duty: Modern Warfare,0.0,74465,350
39743169,User 73694,Call of Duty: Modern Warfare,0.4,74519,350
39743805,User 76073,Call of Duty: Modern Warfare,0.0,75155,350
39744305,User 76416,Call of Duty: Modern Warfare,0.9,75655,350
39744450,User 75815,Call of Duty: Modern Warfare,1.0,75800,350
39745143,User 77707,Call of Duty: Modern Warfare,0.0,76493,350
39745187,User 77358,Call of Duty: Modern Warfare,0.1,76537,350
39746463,User 76037,Call of Duty: Modern Warfare,0.0,77813,350
39746691,User 75239,Call of Duty: Modern Warfare,0.4,78041,350
39747570,User 78254,Call of Duty: Modern Warfare,0.2,78920,350
39748113,User 79503,Call of Duty: Modern Warfare,0.9,79463,350
39748227,User 79426,Call of Duty: Modern Warfare,1.0,79577,350
39748523,User 79845,Call of Duty: Modern Warfare,0.9,79873,350
39749838,User 81175,Call of Duty: Modern Warfare,1.0,81188,350
39752285,User 85739,Call of Duty: Modern Warfare,1.0,83635,350
39752322,User 86458,Call of Duty: Modern Warfare,0.9,83672,350
39752483,User 84017,Call of Duty: Modern Warfare,0.0,83833,350
39752710,User 84099,Call of Duty: Modern Warfare,0.9,84060,350
39753047,User 85072,Call of Duty: Modern Warfare,0.0,84397,350
39753676,User 84104,Call of Duty: Modern Warfare,0.8,85026,350
39753714,User 84507,Call of Duty: Modern Warfare,0.0,85064,350
39753851,User 86603,Call of Duty: Modern Warfare,0.0,85201,350
39754046,User 83845,Call of Duty: Modern Warfare,0.0,85396,350
39754830,User 83729,Call of Duty: Modern Warfare,0.0,86180,350
39755252,User 86280,Call of Duty: Modern Warfare,0.9,86602,350
39755262,User 86517,Call of Duty: Modern Warfare,0.9,86612,350
39982111,User 86781,Life is Strange: Before the Storm - Farewell,0.5,86783,352
40129457,User 6268,LEGO Dimensions,0.9,7451,354
40291509,User 55797,Thronebreaker: The Witcher Tales,1.0,56164,355
40293847,User 58487,Thronebreaker: The Witcher Tales,1.0,58502,355
40463842,User 1784,Valfaris,0.9,1819,357
40802045,User 172,Metro Exodus,0.1,5,360
40802101,User 2362,Metro Exodus,0.8,61,360
40802692,User 3046,Metro Exodus,0.8,652,360
40803470,User 1269,Metro Exodus,0.9,1430,360
40803900,User 3122,Metro Exodus,0.8,1860,360
40804794,User 1906,Metro Exodus,1.0,2754,360
40807757,User 7011,Metro Exodus,0.4,5717,360
40807825,User 6240,Metro Exodus,0.0,5785,360
40808151,User 5908,Metro Exodus,0.8,6111,360
40813750,User 19965,Metro Exodus,1.0,11710,360
40829531,User 18360,Metro Exodus,0.0,27491,360
40834666,User 30864,Metro Exodus,0.7,32626,360
40859076,User 57219,Metro Exodus,0.9,57036,360
40862617,User 60705,Metro Exodus,0.2,60577,360
40879239,User 75060,Metro Exodus,0.4,77199,360
40884154,User 82131,Metro Exodus,1.0,82114,360
40886975,User 85139,Metro Exodus,0.1,84935,360
40888906,User 86833,Metro Exodus,0.2,86866,360
40888915,User 86932,Metro Exodus,0.0,86875,360
40888935,User 86899,Metro Exodus,0.3,86895,360
40888961,User 86840,Metro Exodus,0.0,86921,360
40918812,User 3722,Dishonored: Definitive Edition,0.9,3433,361
40920431,User 4947,Dishonored: Definitive Edition,1.0,5052,361
40995992,User 80615,Dishonored: Definitive Edition,0.9,80613,361
41029420,User 1115,Ace Combat 7: Skies Unknown,0.9,702,362
41032332,User 3549,Ace Combat 7: Skies Unknown,0.6,3614,362
41034803,User 6730,Ace Combat 7: Skies Unknown,0.9,6085,362
41082197,User 53450,Ace Combat 7: Skies Unknown,0.7,53479,362
41084857,User 55784,Ace Combat 7: Skies Unknown,0.9,56139,362
41108238,User 79545,Ace Combat 7: Skies Unknown,0.8,79520,362
41146621,User 4503,MLB 15: The Show,0.9,4564,363
41214372,User 72314,MLB 15: The Show,0.9,72315,363
41258671,User 3699,RiME,0.7,3275,364
41323410,User 68021,RiME,0.8,68014,364
41342420,User 87021,RiME,0.9,87024,364
41482455,User 1267,Crash Bandicoot N. Sane Trilogy,0.0,381,366
41484272,User 2147,Crash Bandicoot N. Sane Trilogy,1.0,2198,366
41489456,User 6991,Crash Bandicoot N. Sane Trilogy,0.8,7382,366
41490563,User 7260,Crash Bandicoot N. Sane Trilogy,0.9,8489,366
41502126,User 48487,Crash Bandicoot N. Sane Trilogy,1.0,20052,366
41533891,User 51980,Crash Bandicoot N. Sane Trilogy,1.0,51817,366
41535927,User 53392,Crash Bandicoot N. Sane Trilogy,1.0,53853,366
41536851,User 54698,Crash Bandicoot N. Sane Trilogy,0.9,54777,366
41539331,User 57040,Crash Bandicoot N. Sane Trilogy,1.0,57257,366
41541072,User 59159,Crash Bandicoot N. Sane Trilogy,1.0,58998,366
41546435,User 64176,Crash Bandicoot N. Sane Trilogy,0.7,64361,366
41546790,User 64429,Crash Bandicoot N. Sane Trilogy,0.8,64716,366
41553114,User 71087,Crash Bandicoot N. Sane Trilogy,1.0,71040,366
41553218,User 71027,Crash Bandicoot N. Sane Trilogy,1.0,71144,366
41569122,User 87064,Crash Bandicoot N. Sane Trilogy,1.0,87048,366
41569164,User 87073,Crash Bandicoot N. Sane Trilogy,0.0,87090,366
41596385,User 696,Dauntless,0.0,972,367
41652110,User 56698,Dauntless,0.0,56697,367
41653338,User 57969,Dauntless,0.5,57925,367
41653761,User 58087,Dauntless,0.2,58348,367
41825337,User 3632,Tales From The Borderlands: Episode 1 - Zer0 Sum,0.6,3246,369
41825627,User 3281,Tales From The Borderlands: Episode 1 - Zer0 Sum,0.1,3536,369
41988299,User 52350,Hyper Light Drifter,0.9,52869,370
42048830,User 2362,Gravity Rush 2,0.7,61,371
42053376,User 5356,Gravity Rush 2,0.9,4607,371
42055711,User 8347,Gravity Rush 2,1.0,6942,371
42068237,User 13232,Gravity Rush 2,1.0,19468,371
42100488,User 51872,Gravity Rush 2,1.0,51719,371
42100634,User 51954,Gravity Rush 2,0.5,51865,371
42110462,User 61657,Gravity Rush 2,0.9,61693,371
42117051,User 68282,Gravity Rush 2,1.0,68282,371
42130719,User 81890,Gravity Rush 2,0.4,81950,371
42165752,User 3607,NHL 19,0.9,3644,372
42215471,User 54158,NHL 19,0.7,53363,372
42227083,User 64969,NHL 19,0.0,64975,372
42228382,User 66273,NHL 19,0.1,66274,372
42228570,User 66476,NHL 19,0.8,66462,372
42249110,User 87006,NHL 19,0.0,87002,372
42249265,User 87161,NHL 19,0.0,87157,372
